clue_id,player_id,answer,wager,is_correct
232986,8054,What is the Department of Homeland Security?,1900,1
232986,8053,What is the Dept. of Health?,8200,0
232986,8049,What is the Dep\'t of Commerce?,1900,0
233047,8055,What is Waitin for Godot?,3800,0
233047,8056,What is Waiting for Godot?,4000,1
233047,8057,What Waiting for Godot,201,1
233108,8059,What is the Titanic & Triangle Shirtw,7401,0
233108,8060,What is the Chicago Fire and the Titanic,12000,0
233108,8058,What the Titanic sinking and the Hindenberg,7401,1
233169,8062,What is Boston?,5400,0
233169,8061,What is Boston?,4201,0
233169,8063,What is Plymouth,6801,0
233230,8066,Who was Captain J. Cook?,2001,1
233230,8064,Who is Capt. J. Cook?,7601,1
233230,8065,Who is Cook?,6801,1
233291,8069,What is G America,5000,0
233291,8068,"What is ""God Save the Queen?""",5000,1
233291,8067,What is God save the Queen,4000,1
233352,8066,Who is Wili Ta,10399,0
233352,8063,Who is Zachary Taylor,13400,0
233352,8056,Who is George Washington?,8601,0
233408,8067,What is the moonlight sonata,7298,0
233408,8057,What Clair de Lune,901,1
233469,8068,Who is Venn?,8400,1
233469,8058,Who is Venn,9000,1
233469,8064,Who is Venn?,1401,1
233530,8064,Who is I ?,3000,0
233530,8057,Who is Crichton?,1200,0
233530,8056,Who is J.K. Rowling?,3000,0
233590,8064,What is treason?,5000,1
233590,8056,What is treason?,5500,1
233590,8057,What is perjury?,1929,0
233641,8071,What is Cosi fan tutti,1101,0
233641,8049,What is Don Giovanni?,1000,0
233641,8070,What is Beggars?,4500,0
233699,8073,What are nitrous oxides?,4700,0
233699,8049,What are nutrients?,4200,0
233699,8072,What are nitrates?,8501,0
233757,8074,Who is HP Lovecraft,600,0
233757,8049,Who is Dolly Parton,0,0
233757,8075,Who is Oscar Wilde?,9301,1
233818,8076,What is Merlin\'s House,2900,0
233818,8077,What is Llewellyn? Llewell,17400,0
233818,8075,What is Alan-a-dale?,15201,0
233879,8079,What is The Sound of Music?,2601,0
233879,8078,What is West Side Story?,3201,1
233879,8076,What is the Sound of Music?,7600,0
233938,8080,What is Checkoslov[scribble],1400,0
233938,8076,What is Switzerland? [with a drawing of the Swiss flag],11400,0
233938,8081,What is ?,22,0
233997,8082,Who is Paul?,1200,0
233997,8081,Who was Peter?,11122,1
233997,8083,Who is Paul?,6000,0
234058,8085,Who is Kerouac?,8399,0
234058,8081,Who is Cormac McCarthy,2500,0
234118,8086,What is counter cultu,4699,0
234118,8087,What is going against the grain?,6999,0
234118,8081,What is ----------,3800,0
234176,8088,Who is Clapton,4590,0
234176,8089,Who is Prince?,3800,0
234176,8081,Who is Prince?,10000,0
234234,8090,Who is Ford?,2000,1
234234,8089,Who is Nixon,3200,0
234234,8091,Who is Gerald Ford?,5201,1
234293,8093,What is Malaysia?,2000,0
234293,8091,What is Indonesia?,7300,1
234293,8092,What is Indonesia,1499,1
234353,8095,What is Death of a Salesman?,400,0
234353,8092,What is Death of a Salesman,4993,0
234353,8094,What is ?,1400,0
234414,8097,What is The House of the Seven Gables?,299,0
234414,8096,What is ?,12000,0
234414,8094,What is the Bridge of San Luis Rey?,3001,1
234472,8099,What is IBM,5400,0
234472,8098,What is Think,8000,1
234472,8094,What is Computer?,11201,0
234530,8100,Who is Liz Claiborne?,950,1
234530,8098,Who is Donna Karan,399,0
234530,8101,Who is Elizabeth Claiborne?,0,1
234591,8103,What is Hawaii?,1000,1
234591,8102,What is Hawaii?,0,1
234591,8101,What is Hawaii?,11201,1
234650,8105,What is the telegram,0,0
234650,8101,What is a cotton gin?,0,0
234650,8104,What is a telegraph?,5000,1
234711,8106,Who is Nelson?,8400,1
234711,8107,Who was Horatio Nelson? Nelson?,9000,1
234711,8104,Who was Nelson?,2500,1
234772,8109,Who is Eric Hansen,2800,0
234772,8108,Who was Smith?,9001,0
234772,8101,Who is     ?,3001,0
234829,8110,What is Antony and Cleopatra?,3000,1
234829,8111,What are Troilus & Cressida?,5801,0
234829,8104,What is Romeo and Juliet?,6000,0
234886,8113,What is Weimaraner,7500,0
234886,8104,What is Yorkshire Terrier?,6000,1
234886,8112,What is Yorkshire Terrier?,11000,1
234941,8115,What is Addis Ababa?,0,1
234941,8114,What is ... ___,1453,0
234941,8112,What is Addis Ababa?,3000,1
235000,8112,What is Sgt. Pepper\'s,7600,0
235000,8117,What is A Day in the Life,3000,0
235060,8119,What is the AIDS quilt?,1001,1
235060,8118,What is the AIDS quilt?,10391,1
235060,8117,What is the AIDS quilt,8401,1
235121,8121,"What is ""The Color Purple?""",4400,1
235121,8117,What is The Color Purple,6000,1
235179,8123,Who was Mark Twain ??,8600,1
235179,8124,Who is Thoreau,5000,0
235237,8125,Who is Mozart?,3000,0
235237,8126,Who is Richard Wagner?,5000,0
235237,8123,Who was Lizt,6500,1
235291,8127,What is Yellowstone Park,3000,0
235291,8128,What is Central Park?,8500,1
235291,8123,What is Central Park?,8500,1
235352,8129,Who is Charles I?,10000,0
235352,8124,Who is Henry VIII,10500,1
235352,8117,Who is Louis 14,2111,0
235405,8123,Who are the Atlanta Braves,2800,1
235405,8130,Who are The Atlanta Braves?,4005,1
235405,8131,Who are the LA Dodgers,2001,0
235466,8132,What is the 20th Amendment,9400,0
235466,8130,What is the 22nd?,9201,0
235466,8133,What is the 19th Amendment?,10000,1
235527,8135,Who are the Seven Dwarves,5000,1
235527,8134,Who are the Seven Dwarves?,3999,1
235527,8133,Who are the Munchkins?,6599,0
235588,8137,Who is Babe Ruth?,1600,1
235588,8136,Who is Babe Ruth,6000,1
235588,8133,Who is Babe Ruth?,7201,1
235649,8138,Who is Ford?,17999,0
235649,8139,Who was Herbert Hoover?,19000,0
235649,8133,Who is Teddy Roosevelt?,18000,0
235710,8133,What are Seoul and Pyongyang?,6400,0
235710,8141,What are Copenhagen,3100,0
235710,8140,What are ?,8000,0
235767,8142,What is the Arne,5200,0
235767,8143,What is the Limpopo,7400,0
235767,8141,What is the Zambizi?,5401,0
235828,8144,What is voir dire?,3401,0
235828,8141,What is roll call,6201,0
235828,8143,What is nol  gu,9601,0
235889,8145,What are San Marino and the Vatican?,7999,1
235889,8146,What are San Marino & Vatican City?,10800,1
235889,8141,What is are Lesotho & San Marino,0,1
235950,8146,What is Tokyo Chicago,1000,0
235950,8147,What is Seattle?,13799,1
235950,8141,What is Seattle?,8000,1
236009,8148,What is The Last King of Scot,2199,0
236009,8141,What is The King\'s Speech,3199,0
236009,8149,What is ?,600,0
236070,8150,Who is...the vicar of som ?,0,0
236070,8149,Who is Dracula?,20000,1
236070,8151,Who is Dracula?,19801,1
236131,8153,What are A Few Good Men?,1800,1
236131,8151,What is A Few Good Men?,6401,1
236131,8152,What is the Jar Heads,3601,0
236192,8155,What is the Titanic?,8999,1
236192,8151,What is Irish Palace,4201,0
236192,8154,What is Stonehenge,2600,0
236253,8155,What is Russia?,5598,0
236253,8157,What is Australia?,5599,0
236253,8156,What are the Maldives,5201,0
236314,8156,What is Pride and Prejudice?,999,0
236314,8159,What is Sense + Sensibility?,321,1
236314,8158,What is Sense & Sensibility?,1006,1
236374,8160,What is Sarajevo?,5200,1
236374,8158,What is Sarejevo?,10000,1
236374,8161,What is Seoul,4100,0
236435,8162,What is Yentl,2000,0
236435,8163,What is ?,9799,0
236435,8158,What is The Rose?,5001,0
236496,8164,What is Artist of the Year?,4100,0
236496,8165,What is Spoken Word?,2001,0
236496,8158,What is Spoken Word?,1994,0
236557,8166,What is 50 below?,7500,0
236557,8158,What is Wind Chill?,16794,1
236557,8167,What are wind currents,3500,0
236618,8170,Who is Robert E. Lee?,2400,1
236618,8168,Who was Robert E. Lee?,3000,1
236618,8169,Who is Lee?,12100,1
236679,8173,What are books?,3000,0
236679,8171,What are Girl Scout cookies?,1400,1
236679,8172,What are Girl Scout cookies?,1400,1
236740,8176,What is Neptune?,2600,0
236740,8175,What is Neptune?,2800,0
236740,8174,What is [Mars crossed off] Jupitor?,6600,0
236801,8178,What is The Legend of Sleepy Hollow?,8000,1
236801,8177,What is The legend of Sleepy Hollow?,8000,1
236801,8179,What is The Legend of Sleepy Hollow?,3801,1
236862,8180,What is New York?,4001,0
236862,8181,What is Virginia,10200,1
236862,8182,What is Virginia?,800,1
236923,8175,Who is Kyi?,8000,0
236923,8168,Who is Kim Jon-Un?,13900,0
236923,8179,Who is Ban Ki-moon,1601,1
236984,8182,What is Dublin,1600,0
236984,8177,What is Dublin?,12000,0
236984,8169,What is Dublin?,16400,0
237045,8181,What is FEMA,15000,1
237045,8172,What is FEMA,14200,1
237045,8178,What is FEMA?,6000,1
237105,8179,What is The Grapes of Wrath?,8800,1
237105,8181,What is The Awakening,7000,0
237105,8172,What is the Grapes of Wrath,2600,1
237162,8179,Who is Dwight D Eisenhower,9000,1
237162,8172,Who is Winston Churchill FDR,7000,0
237162,8181,"Who is some guy in Normandy But I just won $75,000!",0,0
237223,8183,What is Ramses?,1000,1
237223,8185,What is Ramses?,0,1
237223,8184,What is Ramses?,0,1
237284,8188,What is the building museum?,5800,0
237284,8187,What is the Guggenhiem?,0,0
237284,8186,What is MOMA?,1200,1
237337,8190,What is Nestle?,0,1
237337,8189,What is Gerber?,200,0
237337,8191,What is Nestles?,200,1
237398,8192,Who was ?,2300,0
237398,8193,Who was Emily Dickinson?,1200,1
237398,8194,Who was Dickinson?,0,1
237459,8195,What is Yerevan?,7600,1
237459,8196,What is Yerevan?,4200,1
237459,8197,What is Yerevan?,10601,1
237518,8199,What is Boston?,2200,1
237518,8198,What is Boston?,5000,1
237518,8200,What is Boston?,3000,1
237579,8203,What is the Christ in Rio de Janeiro?,4011,0
237579,8201,What is the statue of Mary in Brazil?,400,0
237579,8202,What is Christ the Redeemer?,2500,1
237632,8205,What is Vancouver?,300,0
237632,8204,What is Quebec?,2400,0
237632,8206,What is Vancouver,3601,0
237693,8183,What is Take Five?,10022,1
237693,8202,What is Take Five?,3401,1
237693,8196,What is Take Five?,17601,1
237754,8185,What is Stalin\'s Modernzation Modernization Plan?,10000,0
237754,8195,What is are the pogroms?,2801,0
237754,8186,What is the 5-year plan?,16401,1
237815,8184,What is the Apia ?,2000,0
237815,8194,What is Umbria?,0,1
237815,8197,"What is I love you, Rachel",0,0
237872,8207,What is 1996,5300,0
237872,8208,What is 1996?,5200,0
237872,5885,What is 1996,3601,0
237933,8196,Who is Joyce Carol Oates?,6000,0
237933,8197,Who is Plath?,2600,0
237933,8186,Who was Ferber?,1000,1
237986,8211,What are Boston & Philly,2600,0
237986,8210,What are Boston & Providence,4100,1
237986,8209,What are Providence & Hartford,3000,0
238047,8197,What is 1881?,8400,1
238047,8186,What is 1841?,0,1
238047,8196,What is 1824?,6001,0
238108,8158,What is God did?,7194,0
238108,8212,What are you /,2201,0
238108,8213,What is ask not?,10601,1
238161,8216,What is again?,2000,0
238161,8214,What is Engine?,2500,1
238161,8215,"What is ""Engine""?",401,1
238222,8217,What is Pluto?,0,1
238222,8218,What is Pluto?,12500,1
238222,8213,What is Pluto?,11001,1
238281,8219,Who is Sarnoff,6000,0
238281,8220,Who is Nielsen?,10998,1
238281,8213,Who is Nielsen?,10201,1
238339,8222,What is the Panama Canal?,1499,1
238339,8221,What is the Panama Canal?,2500,1
238339,8223,What is the -------?,1000,0
238400,8224,What is MIT,5000,0
238400,8225,What is U. Michigan?,4001,0
238400,8213,What is W. Michigan?,9201,0
238460,8228,Who was Abraham Lincoln?,4800,1
238460,8226,Who was Van Buren,5600,0
238460,8227,Who was Andrew Jackson?,4600,0
238521,8230,What is Anna Karenina?,8498,1
238521,8229,What is Anna Karenina?,3000,1
238521,8225,What is Murder on the Orient Express?,7400,0
238582,8231,What is a declaration of war?,8500,1
238582,8232,What are declarations of war.,9001,1
238582,8230,What are Declarations of War?,9401,1
238643,8235,Who are WH Harrison and Taylor,5000,1
238643,8234,Who are Taylor and Wm. Henry Harrison,4201,1
238643,8233,Who are Harrison and Tyler,4401,0
238704,8236,What is Art Nouveau,3100,1
238704,8238,What is Art Deco,6100,0
238704,8237,What is Art Deco?,4000,0
238765,8239,What is Costa Rica,5000,1
238765,8230,What is Costa Rica?,13000,1
238765,8240,What is Honduras?,14201,0
238826,8241,Who are Warren Beaty & Shirley,7000,0
238826,8242,Who are the jiodine,8601,0
238826,8230,Who are the Coppolas?,8401,0
238887,8244,Who is Jude the Obscure,5600,0
238887,8243,Who is Clearwater?,6600,0
238887,8230,Who is ?,3401,0
238944,8246,Who is Donahue,2250,0
238944,8245,Who is Studs Terkel?,3900,1
238944,2303,Who is ?,2101,0
239005,8248,Who was Charles of Spain?,5000,0
239005,8247,Who is I have no idea,14400,0
239005,8230,Who is King Ferdinand?,6401,1
239064,8250,"What are Wyoming, Alaska and Montana?",2200,1
239064,8249,"What are Alaska, Wyoming and Nevada?",5200,1
239064,794,"What are Alaska, Nevada & New Mexico?",2601,0
239125,8252,What is India?,1000,1
239125,8251,What is New Delhi?,10399,0
239125,8230,What is Westminster?,2,0
239186,8254,Who is Katharine Hepburn,2600,1
239186,8255,Who is Bette Davis?,3700,0
239186,8253,Who is Katharine Hepburn?,1000,1
239247,8256,What is Hey Jude?,2600,1
239247,8257,What is Hey Jude,5000,1
239247,8230,What is Hey Jude?,4,1
239308,8230,What is A Midsummer Night\'s Dream?,0,1
239308,8259,What Twelfth Night?,6801,0
239308,8258,What is a Midsummer Night\'s Dream?,4500,1
239368,8260,What,9400,0
239368,8258,What is Hail to the Chief,9001,1
239368,8261,What is Hail to the Chief?,600,1
239429,8263,Who is Ansel Adams?,5600,1
239429,8262,Who is Ansel Adams?,3100,1
239429,8264,Who was Adams?,1400,1
239490,8265,What is Notre Dame,6401,1
239490,8258,What is Notre Dame?,7001,1
239490,8266,What is NotreDam Notre Dame?,10000,1
239551,8263,Who was Galileo?,999,1
239551,8262,Who was Galileo?,3000,1
239551,8264,Who was Galileo?,5300,1
239612,8268,What is Spain?,8198,0
239612,8267,What is Czech Republic?,10000,0
239612,8266,What is the Netherlands?,10000,1
239673,8269,Who was,4800,0
239673,8271,Who was Vanderbilt?,5900,0
239673,8270,Who was John Jacob Astor?,5801,1
239730,8272,What is Trafalgar Square?,2900,0
239730,8270,What is Westminster Abbey,5300,1
239730,8273,What is Westminster Abbey?,2500,1
239790,8275,Who was Oscar Wilde?,9398,0
239790,8274,Who is van Gogh?,11000,1
239790,8266,Who was Lucien Freud?,5000,0
239851,8276,What is mitosis?,6299,0
239851,8274,What is fission?,7601,1
239851,8277,What is fission?,3601,1
239912,8278,What are the apes of Gibraltar,295,1
239912,8279,What is a Mandrille?,5899,0
239912,8280,What is Spider Monkey,5100,0
239973,8281,What is MIR?Spa,6000,1
239973,8282,What is the International Space Station?,13200,0
239973,8277,What is the International Space Station?,8000,0
240033,8284,What is the 10 Commandments,1500,0
240033,8283,What is a sword,6200,0
240033,8285,What is a Chain?,201,1
240094,8286,What is West Side Story?,6201,0
240094,8287,What is Singing in the Rain?,6000,1
240094,8277,What is Singing in the Rain?,12801,1
240153,8289,What was the Beagle?,300,1
240153,8288,What was the Beagle,5000,1
240153,8290,What is the HM Beagle,4201,1
240214,8281,What are the Olympic Medals?,5200,1
240214,8291,What are Olympic medals?,4101,1
240214,8292,What is an Olympic gold medal?,12000,1
240274,8294,What is Carnival Cruises,11195,1
240274,8292,What is Carnival Cruises?,12399,1
240274,8293,What is Carnival Cruises?,8800,1
240335,8295,What is Kinney Shoes?,1400,0
240335,8296,What is Thom McCan?,8000,1
240335,5079,What is Thom McAnn,9700,1
240396,8297,Who is Cleveland?,7900,0
240396,8298,Who is Nixon?,7000,1
240396,8293,Who is George H.W. Bush?,9000,1
240457,8299,What is Eureka?,4200,1
240457,8300,What is Hope,8000,0
240457,8293,What is Eureka!?,14600,1
240518,8302,Who is Jackson?,4000,0
240518,8301,Who was ?,15001,0
240518,8293,Who was Sassoon?,13000,0
240577,8303,Who is Evita Peron?,7100,1
240577,8304,Who is Eva Peron?,7400,1
240577,8293,Who is Eva Perón???,1800,1
240638,8306,What is a _____?,1100,0
240638,8307,WHAT IS A MAELSTROM?,1000,1
240638,8305,WHAT IS EDDY?,299,0
240699,8309,What is Les Miserables,8000,0
240699,8308,What The Book of Mormon,700,1
240699,8310,What is The Book of Mormon?,1795,1
240760,8293,What is orange juice?,3800,0
240760,8311,What is Grapefruit?,4000,0
240760,8310,What is watermelon?,8500,1
240819,8312,What is the Nat\'l Enquirer?,2995,0
240819,8314,What is NY Tiems,3900,0
240819,8313,What is Fortune,1000,0
240880,8316,What is Fauvism?,800,0
240880,8315,What us impressionism?,0,1
240880,8310,What is modernism?,1200,0
240941,8310,What is Death of a Salesman?,3200,1
240941,8317,What is Death of a Salesman,10300,1
240941,8318,What is South Pacific?,14100,0
241002,8321,Who are Scott ----- ^,2800,0
241002,8320,Who are Boitano & Hamilton?,9290,1
241002,8319,Who is Hamilton &,9201,0
241060,8323,What is Santa Fe,1700,0
241060,8322,What is ?,2000,0
241060,8317,What is San Juan,9600,1
241121,8325,Who is Verne,6698,0
241121,8324,Who was Wilde,7598,0
241121,8317,Who is Byron,3001,0
241181,8327,What are Iowa & Ohio?,0,0
241181,8326,What are Dakota & Carolina,9100,0
241181,8320,What are Rhode Isl?,8901,0
241238,8317,What is the Nobel Prize?,3395,1
241238,8329,What is the Nobel Prizefor physics?,5600,1
241238,8328,What is the Nobel Prize?,12297,1
241299,8330,Who is Miles Davis,1799,0
241299,8331,Who was Ravi Shankar?,3000,1
241299,8332,Who is Ravi Shankar,4701,1
241360,8333,What is Lord Jim?,4000,0
241360,8334,What is Joseph Anton?,13000,1
241360,8328,What is Lord Jim?,13001,0
241420,8335,What is New Hampshire,2700,1
241420,5549,What is New Hampshire,4800,1
241420,8336,What is Rhode Island,4101,0
241481,8334,Who is Paul Krugman?,8799,0
241481,8338,Who is Desmond Tutu?,7401,1
241481,8337,Who is Desmond Tutu,5401,1
241542,8337,What is The Beverly Hillbillies,12000,0
241542,8340,What is The Flintstones,6501,1
241542,8339,What is The Flintstones?,10400,1
241601,8341,Who is Bhutto,0,1
241601,8339,Who is Benazir Bhutto?,3399,1
241601,8342,Who is Benazir Bhutto?,1000,1
241657,8343,What are dwellin,2399,0
241657,8345,What is,5099,0
241657,8344,What are,5000,0
241716,8346,What is US?,3300,0
241716,8342,What is the United States?,2500,0
241716,8347,What is the United States?,6900,0
241776,8348,Who was Marc Antony,1399,1
241776,1303,Who is Mark Antony,2399,1
241776,571,Who was Marc Antony?,1100,1
241837,8342,Who is Sigourney Weaver?,1502,1
241837,8349,Who is Sigourney Weaver?,4701,1
241837,8350,Who is Ridley S Sigourney Weaver?,3501,1
241898,8351,What is 31?,8700,1
241898,8350,What is 37 38?,19598,0
241898,8352,What is 35?,21600,0
241951,8353,Who is Gerald Ford,4000,0
241951,8355,Who is Mondale?,100,0
241951,8354,Who was Rockefeller?,5500,1
242006,8357,What is radio?,3798,0
242006,8356,WHAT ARE DAILY NEWSPAPERS?,4600,1
242006,8354,What is Television?,4000,0
242065,8358,What is the State of the Union adress,1500,1
242065,8351,What is the State of the Union address?,4500,1
242065,8359,What is State of the Union address?,3200,1
242123,8361,What is Frasier?,5000,1
242123,8359,What is Frasier?,8801,1
242123,8360,What was Frasier?,12401,1
242184,8363,What is Wuthering Heights?,11000,1
242184,8362,What is Wuthering Heights?,10000,1
242184,8360,What is Wuthering Heights,11201,1
242245,8364,What is the Philippines,299,0
242245,5090,What is Korea?,4699,0
242245,8365,What is S. Korea?,2800,0
242300,8360,What is Denver?,1601,1
242300,8367,What is Beijing?,2801,0
242300,8366,What is Denver?,3000,1
242360,8368,Who is Marilyn Monroe?,1000,1
242360,8369,Who is Marilyn Monroe?,5000,1
242360,3428,Who was Marilyn Monroe?,2401,1
242418,8370,What is Moon River?,6,1
242418,8371,What Swanee River?,27,0
242418,8366,What Savannah River,2000,0
242479,8372,What is Vera Cruz,2900,1
242479,8373,What is Vera Cruz?,2501,1
242479,8374,What is Villa Rica de Veracruz?,2000,1
242540,8375,What is I ser all,2500,0
242540,8376,What is Lima?,7300,1
242540,7240,What is LIMA,1901,1
242601,8290,Who was Queen Victoria?,1700,0
242601,8378,Who is Queen Victoria?,2700,0
242601,8377,Who was Queen Victoria,3300,0
242660,8366,What is Canterbury,9400,1
242660,8379,What is Canterbury?,1111,1
242720,8381,What is Seychelles?,1000,0
242720,8382,What is Antilles?,5399,0
242720,8379,What Tonga,4200,0
242781,8383,What is DNA?,11000,1
242781,8384,What is DNA?,12000,1
242781,8379,What is DNA (double helix)?,12201,1
242842,8385,What is Virginia Hawaii?,6200,1
242842,8386,What is Virginia,5601,0
242842,8387,What is Hawai\'i?,8000,1
242903,8388,Who is Prospero?,8000,1
242903,8390,Who is Prospero,5201,1
242903,8389,Who is Benvolio?,1400,0
242964,8391,Who is Oedipus?,0,1
242964,8377,Who is Oedipus?,4000,1
242964,8392,Who was Theseus?,4801,0
243022,8395,What is a Gyroscope?,2200,1
243022,8394,What is a gyroscope?,4399,1
243022,8393,What is a Compass?!,4400,0
243083,8398,Who is Newton?,2201,0
243083,8397,Who is Thomas More?,5999,0
243083,8396,Who Wilde,1799,0
243144,8399,What is Africa?,4000,1
243144,8400,What is Europe?,8799,0
243144,8401,What is Europe?,2500,0
243205,8404,What is The Spirit of St. Louis?,3395,1
243205,8403,What is the Hindenburg?,5500,0
243205,8402,What is the Spirit of St. Louis?,1001,1
243266,8406,Who is John D. Rockefeller,5200,1
243266,8405,Who is J.D. Rockefeller,8000,1
243266,8407,Who\'s Carnegie,6700,0
243327,8387,Who is Ray Bradbury?,0,1
243327,8389,Who was Arthur C Clarke?,10998,0
243327,8396,Who is Sagan,2401,0
243388,8386,What is June [illegible symbol],1801,0
243388,8401,What is May 5?,8599,0
243388,8388,What is the date of Tiananmen Sq.,1799,0
243449,8409,Who is John Brown?,2000,1
243449,8408,Who was John Brown?,4000,1
243449,8410,Who is John Brown?,6600,1
243510,8408,Where is the North Pole?,6000,0
243510,8409,Where is the Berlin Wall?,9800,0
243510,8410,Where is the moon?,499,1
243571,8385,Who is Himmler?,8000,0
243571,8402,Who is Oskar Schindler?,15800,1
243571,8390,Who is Schindler,4,1
243632,8396,Who ?,800,0
243632,8388,Who are Ford + someone,3000,0
243632,8390,Who are Roosevelt + Taft,8600,0
243690,8396,What is North Carolina?,3601,0
243690,8388,What is Georgia?,4199,0
243690,8390,What is Tennessee?,11789,1
243751,8412,Who was Hitler?,2021,0
243751,8379,Who is Hitler?,14398,0
243751,8411,Who is Hitler?,4897,0
243809,8414,What is [Louisiana] Ark?,1000,0
243809,8415,What is South Carolina?,2000,1
243809,8413,What is Louisiana?,1000,0
243865,8414,Who are Truman and Ford?,5400,1
243865,8413,Who are Truman & Ford?,6700,1
243865,8415,Who are Ford and Truman?,6301,1
243926,8416,What is Around the World in 80 Days?,9300,1
243926,8417,What is Thais?,6000,0
243926,8411,What is Les Miserables?,6497,0
243987,8419,Who is Rosa Parks?,11000,1
243987,8416,Who was Rosa Parks?,9800,1
243987,8418,Who was Rosa Parks?,17601,1
244048,8422,What is Our American Cousin?,6990,1
244048,8420,What is Uncle Tom\'s Cabin?,7200,0
244048,8421,What is Uncle Tom\'s Cabin?,6900,0
244106,8424,What is ?,1000,0
244106,8418,What is torture the Spanish Inquisition?,4001,0
244106,8423,What is bullfighting?,10000,1
244166,8425,"What is ""A Spoonful of Sugar"" ?",10000,1
244166,8426,What is A Spoonful of Sugar,8000,1
244166,8423,What is A Spoonful of Sugar?,8000,1
244225,8427,Who is Malden?,7,0
244225,8428,Who is Paul New,5201,0
244225,8423,Who was Sammy Davis Jr?,4601,0
244286,8430,What is Fisher Price Radio?,10400,0
244286,8429,What is Radio FLyer?,14799,1
244286,8423,What is Radio Flyer?,10001,1
244345,8432,Who is McArthur?,3000,1
244345,8423,Who is MacArthur?,9599,1
244345,8431,Who is MacArthur?,4801,1
244406,8433,Who is Scopes?,10100,0
244406,8431,Who is Kennedy?,6600,0
244406,8434,Who is Oppenheimer?,17601,0
244463,8436,Who is Ivanhoe?,8994,0
244463,8431,Who is Don Quixote?,4500,1
244463,8435,Who is ?,0,0
244524,8438,Who was Louis 14th?,7000,1
244524,8435,Who  is Henry 8,2300,0
244524,8437,Who is Lius Louis XIV,4500,1
244585,8440,Who is Stephen Hawking,1200,1
244585,8437,Who is Elton John Pistorius,19999,0
244585,8439,Who is David Cameron,18401,0
244643,8441,What is the pentathalon?,398,1
244643,8442,What is Pentathlon?,5001,1
244643,8440,What is the decathalon,5401,0
244704,8442,What is Cracker Jack? Cap\'n Crunch,5783,1
244704,8443,What is Cracker Jack?,7000,0
244704,8444,What is Cap\'n Crunch?,5200,1
244765,8445,Who is Thoreau?,700,1
244765,8444,Who was R. W. Emerson?,5999,0
244765,8446,Who was Melville?,200,0
244826,8447,What are the Himalayas?,2699,0
244826,8449,What are Mt. Everest & the Dead Sea,3000,1
244826,8448,What are Mt. Everest & the Dead Sea,6401,1
244886,8450,Who was Grant Wood?,7400,1
244886,8451,Who is Grant Wood?,7900,1
244886,2121,Who is WOOD?,7901,1
244945,8452,What is Uncle Tom\'s Cabin??,2399,0
244945,8453,What is Tom Sawyer?,2300,0
244945,8446,What is The Adventures of Huckleberry Finn,600,1
245005,8454,Who is Eiffel?,0,1
245005,8455,Who is Eiffel?,9000,1
245005,8446,Who was Eiffel?,7801,1
245066,8456,What is La Boheme?,1300,0
245066,8457,What is RIGOLETTO,99,0
245066,2121,What is La Traviate?,6301,1
245127,8458,What is II second?,4000,1
245127,8459,What is is the second?,5000,1
245127,8446,What is Fourth?,15601,0
245186,8459,What is Cl Crash?,42,1
245186,8460,What is Crash?,1401,1
245186,8461,What is Crash?,195,1
245247,8463,What is Kosovo?,0,1
245247,8461,What is Kosovo?,1000,1
245247,8462,What is Kosovo?,8101,1
245300,8464,Who are Nancy & Frank Sinatra,2900,1
245300,8466,Who are the Boones?,0,0
245357,8464,Who is Harold Alfred,3000,1
245357,8467,Who was Charles I?,3500,0
245357,8466,Who was King Alfred?,7500,1
245416,8469,Who Ril,2000,0
245416,8462,Who is Ruth Lincoln,4000,0
245416,8468,Who is Abigail van Buren?,12001,1
245474,8470,What is Dr. Pepper,3600,0
245474,8471,What is snapple?,8000,0
245474,8468,What is diet coke?,7901,1
245532,8472,What is Italy?,1500,0
245532,8473,What is Spain?,4300,0
245532,8466,What is Switzerland?,6500,1
245593,8474,What is The Red Badge of Courage?,2900,1
245593,8475,What is the Red Badge of Courage?,12000,1
245593,8468,What is The red badge of courage?,3800,1
245648,8477,What is aviation aviation?,2890,1
245648,8476,What is aviation,4600,1
245648,8466,What is aviation?,7000,1
245702,8479,What is St. Louis?,1000,0
245702,8478,What is St Louis?,2000,0
245702,8466,What is New New Orleans?,6300,1
245763,8480,What is Georgia? Russia?,3401,1
245763,8481,What is Brazil?,8750,0
245763,8468,What is Italy?,2500,0
245824,8483,Who is Betty Boop?,2000,1
245824,8482,Who is Betty Boop?,11600,1
245824,8468,Who is Betty Boop?,401,1
245876,8488,Who is,1000,0
245876,8487,Who is Jay Thom,1000,0
245876,8489,Who is Androcles?,5000,1
245918,8485,Who i Kissinger,1200,1
245918,8484,Who is Henry Kissinger,1000,1
245918,8486,Who was Kissinger,4100,1
245972,8491,What is S. Carolina?,3499,0
245972,8492,What is North Carolina?,4500,0
245972,8490,What\'s Virginia,1000,0
246027,8493,Who is Chevy Chase,2000,1
246027,8494,Who is Sinbad,3000,0
246027,8495,Who is LouieLouie Anderson,4599,0
246088,8496,What is the United States,899,0
246088,8497,What is the U.S.,1000,0
246088,8498,What is the United States?,4000,0
246149,8500,What are,2500,0
246149,8499,What (scribble) are Mt Ararat and Mt Everest,6200,0
246149,8468,What are Mt Everest & Mt Sinai?,10000,0
246210,8501,What is grain?,5199,0
